customer_id,age,gender,location,income_level,signup_date,loyalty_program,preferred_channel
C01860,55,Other,Port Katherineport,high,2021-04-12,1,Online
C01861,24,F,South Crystal,low,2020-11-22,1,Online
C01862,70,F,Mccormickview,medium,2023-09-28,0,Online
C01863,67,Other,Port Kimberlyfort,medium,2023-09-07,0,Both
C01864,46,Other,Housemouth,low,2022-01-01,0,Online
C01865,42,F,Mcdowellville,high,2023-01-19,0,Online
C01866,21,F,Lake Jose,low,2023-07-04,1,Online
C01867,24,Other,Robertside,low,2020-04-13,0,Offline
C01868,42,F,Shawntown,low,2023-02-20,1,Online
C01869,56,Other,Lake Darlenemouth,medium,2023-03-29,1,Offline
C01870,47,F,North Richard,high,2023-05-13,0,Offline
C01871,59,Other,Leeland,medium,2022-09-03,1,Both
C01872,39,Other,East Zachary,low,2020-06-21,0,Online
C01873,56,Other,Port Brooke,low,2023-04-07,0,Both
C01874,26,Other,Shannonberg,medium,2021-09-29,1,Offline
C01875,48,Other,Lake Brittany,medium,2021-02-08,0,Online
C01876,26,M,Jameschester,low,2021-05-23,1,Both
C01877,45,Other,South Nancy,high,2021-07-25,1,Offline
C01878,55,Other,North Stacy,medium,2023-07-20,0,Offline
C01879,37,Other,North Terri,low,2023-12-05,1,Online
C01880,51,Other,Jacquelineburgh,medium,2020-11-03,0,Online
C01881,33,Other,Williamsonview,high,2020-03-18,0,Offline
C01882,40,M,West Georgeshire,high,2020-08-19,0,Online
C01883,39,M,Lake Aliciamouth,medium,2020-07-01,1,Both
C01884,62,F,Wilsonborough,high,2023-07-09,1,Both
C01885,37,F,Keithfort,low,2020-10-23,0,Offline
C01886,68,M,South Melissa,medium,2021-08-16,0,Both
C01887,32,Other,Port Justin,low,2022-07-21,0,Online
C01888,48,Other,South Henry,medium,2022-11-17,1,Both
C01889,42,M,North Kelly,medium,2023-05-16,0,Offline
C01890,18,M,New Shannon,low,2021-02-10,0,Online
C01891,36,F,Brandimouth,low,2021-01-20,1,Online
C01892,19,M,South Deanmouth,low,2020-05-13,0,Online
C01893,34,Other,Mcdanielfurt,low,2022-12-12,0,Online
C01894,30,M,Fitzgeraldview,low,2023-01-05,1,Online
C01895,19,Other,New Brianmouth,low,2020-04-23,0,Offline
C01896,31,F,South Rebekah,medium,2023-12-17,1,Offline
C01897,60,M,North Jonfurt,high,2022-07-30,1,Both
C01898,22,M,Lambertberg,low,2021-04-14,0,Online
C01899,30,Other,New Harryburgh,low,2023-10-18,1,Offline
C01900,56,F,Conradmouth,high,2022-02-21,0,Online
C01901,66,Other,West Jenniferchester,medium,2020-07-23,1,Online
C01902,38,M,Darrylton,low,2020-08-08,1,Online
C01903,50,Other,Savageview,high,2020-07-17,0,Both
C01904,23,F,Saraport,medium,2023-03-07,0,Online
C01905,50,F,Chloeview,medium,2023-11-03,1,Offline
C01906,51,F,Ryanburgh,low,2022-03-14,1,Both
C01907,62,F,Gallagherberg,medium,2021-05-05,1,Offline
C01908,35,Other,Brownberg,medium,2022-05-13,0,Online
C01909,32,M,East Barry,medium,2020-03-25,0,Offline
C01910,31,F,Lake Tanner,medium,2021-02-08,1,Both
C01911,28,F,Williamsstad,low,2020-06-29,0,Online
C01912,66,M,Ellisville,low,2023-01-06,1,Online
C01913,55,M,North Michael,medium,2023-08-06,1,Offline
C01914,46,F,Henryburgh,medium,2020-11-12,1,Offline
C01915,38,F,Annashire,low,2023-03-10,0,Offline
C01916,32,F,New Katieburgh,medium,2020-11-25,1,Online
C01917,36,Other,East Kaylaville,medium,2021-10-08,0,Offline
C01918,32,M,Anthonyville,low,2023-10-10,1,Online
C01919,52,M,Brittanyville,low,2021-09-04,1,Offline
C01920,37,Other,Ericland,high,2023-07-24,1,Online
C01921,63,Other,Gibsonview,high,2021-12-15,1,Online
C01922,67,F,West Taramouth,low,2022-07-12,1,Offline
C01923,43,Other,East Michelle,medium,2021-05-19,0,Offline
C01924,59,Other,Marcuston,high,2023-05-30,0,Offline
C01925,32,M,New Stephaniefurt,medium,2023-03-01,0,Offline
C01926,32,Other,Scottbury,medium,2020-05-23,1,Both
C01927,70,F,Davisborough,low,2023-04-12,0,Offline
C01928,30,F,Chanport,medium,2020-09-10,1,Online
C01929,46,F,North Kenneth,high,2022-10-02,0,Offline
C01930,26,Other,Fitzgeraldport,high,2023-05-29,1,Both
C01931,18,F,West Elizabeth,high,2023-11-04,1,Offline
C01932,32,F,Williamfort,medium,2023-07-16,1,Both
C01933,52,F,Alvarezshire,low,2021-11-22,0,Both
C01934,68,M,Davischester,high,2022-07-21,0,Offline
C01935,54,Other,Christinachester,medium,2023-06-13,1,Offline
C01936,31,F,Davishaven,low,2022-09-06,1,Online
C01937,48,M,Rhodesberg,low,2021-06-14,1,Both
C01938,37,M,Rosehaven,low,2023-12-16,0,Online
C01939,70,Other,Taylorland,medium,2020-05-10,0,Online
C01940,30,M,Evansberg,high,2023-11-10,1,Offline
C01941,31,M,Mckenziehaven,low,2022-11-29,0,Offline
C01942,21,F,Ashleyside,medium,2021-10-26,0,Offline
C01943,44,F,New Danielchester,low,2020-04-28,0,Online
C01944,52,F,South Donnashire,medium,2021-10-03,0,Offline
C01945,31,M,Michaelshire,high,2023-06-16,1,Offline
C01946,70,Other,North Joymouth,medium,2020-05-07,0,Both
C01947,54,F,Port Phillip,medium,2020-10-05,1,Offline
C01948,30,M,Mcdowellport,high,2020-05-09,1,Online
C01949,70,F,Toddmouth,medium,2021-05-02,0,Both
C01950,39,Other,Matthewburgh,high,2022-08-27,1,Offline
C01951,54,M,North Julie,medium,2020-11-23,1,Both
C01952,47,F,Monicaville,medium,2022-07-27,1,Offline
C01953,57,M,North Randalltown,medium,2021-11-04,0,Both
C01954,64,F,Stevensfurt,medium,2020-09-23,0,Both
C01955,54,M,Turnerstad,low,2023-09-11,0,Online
C01956,28,F,Ballardland,high,2022-12-08,1,Both
C01957,22,Other,North James,medium,2020-07-13,0,Offline
C01958,44,Other,Lake Taratown,low,2023-06-21,1,Online
C01959,66,M,Wongbury,medium,2020-11-21,1,Offline
C01960,46,M,North Kevin,low,2021-11-07,0,Offline
C01961,19,M,South Robert,medium,2021-12-20,1,Offline
C01962,39,Other,East Joanne,low,2020-06-29,0,Offline
C01963,20,M,Ruizmouth,low,2021-11-22,0,Offline
C01964,60,Other,East Kenneth,medium,2022-06-28,1,Online
C01965,23,Other,Williamstown,medium,2023-07-12,1,Online
C01966,48,F,Pettyfort,high,2020-06-08,0,Online
C01967,56,M,Benjaminfurt,low,2023-02-19,0,Both
C01968,65,F,Hallton,low,2022-01-25,0,Both
C01969,35,M,South Barbaraside,medium,2022-03-31,0,Online
C01970,63,M,Patriciachester,high,2020-04-08,0,Offline
C01971,62,M,Wilsonstad,high,2023-10-13,0,Offline
C01972,62,F,Smithport,medium,2021-11-27,0,Online
C01973,67,F,South Maurice,medium,2023-02-02,0,Offline
C01974,33,M,New Regina,low,2020-12-26,1,Online
C01975,18,F,Andersonport,high,2021-06-10,0,Online
C01976,24,Other,Moyerstad,low,2023-01-28,0,Online
C01977,44,Other,Marshburgh,low,2023-05-21,1,Offline
C01978,53,Other,West Hannah,low,2022-08-23,0,Both
C01979,43,F,Andersonborough,low,2020-05-13,0,Online
C01980,40,F,Garciachester,low,2020-08-30,1,Both
C01981,38,M,Jimmyside,low,2022-02-05,1,Online
C01982,22,Other,West Nicolestad,high,2020-03-14,1,Online
C01983,22,M,East Maria,medium,2022-11-17,1,Online
C01984,63,Other,Port Brycechester,medium,2023-10-21,0,Offline
C01985,24,Other,North Anna,low,2020-06-26,1,Both
C01986,67,Other,Victoriastad,low,2022-01-25,0,Both
C01987,66,Other,Port Natalieview,low,2023-04-10,1,Online
C01988,39,M,Port Hannah,medium,2023-10-24,1,Offline
C01989,50,Other,Lake Brentmouth,medium,2022-03-11,0,Online
C01990,19,Other,Estesville,medium,2023-05-26,0,Offline
C01991,33,Other,Port Annahaven,medium,2020-06-13,0,Both
C01992,23,M,Lake David,low,2020-06-12,1,Offline
C01993,30,M,Ericport,low,2020-11-15,0,Online
C01994,64,Other,Gillfort,high,2023-01-05,1,Both
C01995,39,M,East Deborahmouth,low,2023-02-11,0,Both
C01996,68,F,North Melinda,medium,2023-06-26,1,Online
C01997,32,Other,Hammondtown,low,2021-11-13,0,Online
C01998,52,M,Petersonhaven,high,2021-01-16,0,Both
C01999,62,Other,West Nathanchester,low,2020-09-23,1,Both
C02000,38,M,East Karen,medium,2021-07-14,0,Online
