transaction_id,customer_id,transaction_date,product_category,brand_type,payment_method,quantity,price_per_unit,discount_applied,total_amount
T0000346,C01083,2023-01-04,Soap,private,UPI/Wallet,1,40,0,40.0
T0000347,C01659,2024-05-08,Shampoo,third_party,Card,1,120,0,120.0
T0000348,C01398,2024-06-27,Laptop Case,third_party,UPI/Wallet,3,800,1,2400.0
T0000349,C00731,2022-04-14,Earphones,third_party,Cash,5,600,1,3000.0
T0000350,C00771,2020-11-10,Snacks,third_party,UPI/Wallet,1,50,1,45.0
T0000351,C01022,2024-07-23,Soap,private,Cash,1,40,0,40.0
T0000352,C00594,2021-10-22,Toothpaste,third_party,Cash,1,80,1,72.0
T0000353,C01179,2023-06-23,Soap,third_party,UPI/Wallet,10,40,1,400.0
T0000354,C00117,2023-03-09,Laptop Case,third_party,Card,1,800,1,800.0
T0000355,C00067,2022-02-07,Oil,third_party,Cash,1,200,0,200.0
T0000356,C01673,2023-07-27,Oil,third_party,Cash,2,200,0,400.0
T0000357,C01650,2022-11-21,Earphones,third_party,Cash,2,600,1,1200.0
T0000358,C01946,2022-06-11,C-Type Cable,third_party,Cash,2,300,1,600.0
T0000359,C00555,2024-03-23,Rice,private,Cash,1,60,1,60.0
T0000360,C00622,2021-06-02,Soap,private,Cash,1,40,1,40.0
T0000361,C01512,2022-12-22,Rice,third_party,Card,1,60,0,60.0
T0000362,C00875,2023-01-31,Laptop Case,private,UPI/Wallet,1,800,1,800.0
T0000363,C00703,2023-06-30,C-Type Cable,third_party,Cash,1,300,0,300.0
T0000364,C01531,2023-08-07,Laptop Case,third_party,Cash,15,800,0,12000.0
T0000365,C00157,2022-01-16,Rice,private,Cash,1,60,1,60.0
T0000366,C01342,2024-06-16,Soap,third_party,Card,1,40,1,40.0
T0000367,C01345,2023-10-04,Snacks,private,Cash,10,50,1,500.0
T0000368,C01666,2023-11-16,Oil,third_party,Card,5,200,1,1000.0
T0000369,C01598,2022-12-18,Laptop Case,private,UPI/Wallet,2,800,1,1600.0
T0000370,C01109,2023-06-24,Laptop Case,private,Card,1,800,1,800.0
T0000371,C00417,2022-11-12,Shampoo,third_party,Card,1,120,0,108.0
T0000372,C01485,2021-04-25,Shampoo,private,Card,1,120,1,120.0
T0000373,C00044,2024-07-08,Chair,third_party,UPI/Wallet,1,1500,1,1500.0
T0000374,C01977,2023-11-27,Snacks,private,Card,5,50,1,225.0
T0000375,C00784,2023-06-10,C-Type Cable,third_party,Card,1,300,0,300.0
T0000376,C01091,2024-05-03,Rice,third_party,Card,1,60,0,60.0
T0000377,C01546,2024-05-09,Oil,third_party,UPI/Wallet,10,200,0,2000.0
T0000378,C00699,2021-05-27,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0000379,C01134,2022-02-19,C-Type Cable,third_party,Card,10,300,1,3000.0
T0000380,C01473,2024-01-12,Earphones,third_party,Card,1,600,1,600.0
T0000381,C01894,2024-05-01,Soap,private,UPI/Wallet,1,40,1,36.0
T0000382,C00512,2022-06-01,Laptop Case,private,Cash,1,800,1,800.0
T0000383,C01351,2023-02-21,Toothpaste,third_party,UPI/Wallet,3,80,0,216.0
T0000384,C01165,2021-09-27,Oil,third_party,Card,3,200,1,540.0
T0000385,C00019,2021-05-27,Chair,private,UPI/Wallet,1,1500,0,1500.0
T0000386,C01187,2024-04-02,Snacks,private,Card,2,50,0,100.0
T0000387,C00529,2023-09-21,Toothpaste,private,Cash,1,80,0,72.0
T0000388,C01266,2024-07-03,Rice,private,Cash,2,60,1,120.0
T0000389,C00086,2022-02-23,Laptop Case,third_party,UPI/Wallet,1,800,1,800.0
T0000390,C00034,2024-08-05,Oil,third_party,Cash,1,200,1,180.0
T0000391,C01039,2024-06-25,Chair,private,Cash,1,1500,1,1500.0
T0000392,C01699,2023-05-29,C-Type Cable,private,Card,1,300,0,270.0
T0000393,C01244,2023-11-28,Oil,private,UPI/Wallet,1,200,1,200.0
T0000394,C01994,2024-05-10,Toothpaste,third_party,Cash,1,80,1,80.0
T0000395,C01868,2023-08-04,Earphones,private,Card,2,600,1,1200.0
T0000396,C00776,2023-11-29,Earphones,private,Card,2,600,0,1200.0
T0000397,C01964,2024-08-28,Soap,third_party,UPI/Wallet,15,40,1,600.0
T0000398,C00249,2022-07-07,Laptop Case,third_party,UPI/Wallet,2,800,1,1600.0
T0000399,C00400,2021-10-31,Earphones,private,Cash,1,600,1,600.0
T0000400,C00645,2022-03-10,Snacks,third_party,Card,1,50,1,45.0
T0000401,C01148,2024-05-25,Laptop Case,private,Card,1,800,0,800.0
T0000402,C00858,2024-03-07,Soap,third_party,Cash,3,40,0,120.0
T0000403,C00835,2023-11-19,Earphones,third_party,Card,2,600,1,1200.0
T0000404,C00167,2022-06-19,C-Type Cable,third_party,UPI/Wallet,15,300,1,4500.0
T0000405,C01583,2022-06-21,Soap,third_party,Cash,5,40,0,180.0
T0000406,C00540,2022-04-12,Laptop Case,third_party,Cash,1,800,0,800.0
T0000407,C01708,2024-04-26,C-Type Cable,private,Cash,1,300,0,300.0
T0000408,C01085,2024-01-28,C-Type Cable,third_party,Card,1,300,0,300.0
T0000409,C00244,2024-07-12,Oil,third_party,UPI/Wallet,5,200,0,1000.0
T0000410,C00093,2022-12-08,Snacks,third_party,Card,1,50,1,50.0
T0000411,C01517,2024-06-30,C-Type Cable,private,Cash,1,300,0,300.0
T0000412,C01208,2023-03-16,Laptop Case,private,UPI/Wallet,5,800,1,4000.0
T0000413,C00929,2023-12-13,C-Type Cable,private,UPI/Wallet,1,300,1,300.0
T0000414,C00199,2023-05-18,Soap,private,UPI/Wallet,1,40,1,40.0
T0000415,C00787,2024-05-01,Oil,third_party,Cash,15,200,0,3000.0
T0000416,C00570,2022-12-12,Earphones,third_party,Card,1,600,1,540.0
T0000417,C00590,2023-10-04,Toothpaste,third_party,Cash,1,80,1,80.0
T0000418,C00532,2024-03-02,Earphones,third_party,UPI/Wallet,10,600,1,5400.0
T0000419,C00424,2022-09-03,Laptop Case,third_party,Cash,3,800,0,2400.0
T0000420,C01106,2022-03-30,Laptop Case,third_party,Cash,1,800,1,800.0
T0000421,C01929,2024-05-08,Earphones,third_party,Cash,1,600,1,600.0
T0000422,C00225,2024-04-09,Snacks,third_party,Card,1,50,0,50.0
T0000423,C00571,2023-03-13,Snacks,third_party,UPI/Wallet,3,50,0,150.0
T0000424,C00670,2021-10-02,Shampoo,third_party,UPI/Wallet,1,120,0,120.0
T0000425,C00645,2024-04-26,Rice,third_party,UPI/Wallet,10,60,1,540.0
T0000426,C01144,2024-08-21,Rice,third_party,Cash,2,60,0,120.0
T0000427,C01787,2023-11-22,Soap,third_party,Cash,1,40,1,40.0
T0000428,C01503,2023-02-26,Chair,private,Cash,1,1500,0,1350.0
T0000429,C00138,2022-07-06,Chair,third_party,Cash,1,1500,0,1500.0
T0000430,C00539,2023-05-08,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0000431,C01346,2022-12-19,Shampoo,third_party,Card,3,120,1,360.0
T0000432,C01291,2021-08-23,C-Type Cable,third_party,Card,1,300,0,300.0
T0000433,C01973,2024-07-23,Toothpaste,third_party,Cash,1,80,1,72.0
T0000434,C00952,2021-05-13,Oil,third_party,Card,1,200,0,200.0
T0000435,C00991,2024-07-23,Chair,third_party,Cash,2,1500,1,3000.0
T0000436,C00441,2021-05-06,C-Type Cable,private,Card,3,300,1,900.0
T0000437,C01657,2024-03-12,Chair,third_party,Cash,1,1500,1,1500.0
T0000438,C00449,2023-01-13,Oil,third_party,Card,1,200,1,200.0
T0000439,C01794,2023-04-02,Shampoo,third_party,Cash,3,120,1,324.0
T0000440,C01106,2021-06-30,Rice,third_party,Card,1,60,0,60.0
T0000441,C00683,2022-09-28,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0000442,C00742,2024-03-31,Laptop Case,private,UPI/Wallet,1,800,1,800.0
T0000443,C00470,2024-03-23,Toothpaste,third_party,Card,10,80,1,800.0
T0000444,C01502,2024-05-17,Soap,third_party,Cash,1,40,0,40.0
T0000445,C01621,2024-05-06,Chair,private,Cash,1,1500,0,1500.0
T0000446,C01410,2024-01-18,Soap,private,Card,2,40,1,72.0
T0000447,C01517,2024-04-27,Toothpaste,third_party,UPI/Wallet,1,80,1,72.0
T0000448,C01521,2022-10-02,Laptop Case,third_party,UPI/Wallet,1,800,1,720.0
T0000449,C01241,2023-06-30,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0000450,C00940,2024-07-18,Soap,private,UPI/Wallet,15,40,1,600.0
T0000451,C00880,2023-08-14,Snacks,private,Card,1,50,1,50.0
T0000452,C01440,2023-02-13,Laptop Case,third_party,Card,1,800,1,800.0
T0000453,C01563,2023-11-30,Laptop Case,third_party,UPI/Wallet,1,800,0,800.0
T0000454,C00476,2021-04-08,Chair,third_party,UPI/Wallet,1,1500,1,1500.0
T0000455,C01659,2024-04-07,Snacks,private,Card,1,50,0,45.0
T0000456,C00826,2024-06-21,Earphones,third_party,UPI/Wallet,1,600,0,540.0
T0000457,C01011,2021-09-15,Toothpaste,third_party,Cash,2,80,0,160.0
T0000458,C01158,2023-09-19,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0000459,C01628,2023-01-29,Chair,third_party,UPI/Wallet,1,1500,0,1500.0
T0000460,C01452,2024-03-18,Chair,third_party,UPI/Wallet,5,1500,0,7500.0
T0000461,C00872,2022-03-16,Snacks,third_party,Cash,3,50,0,135.0
T0000462,C00897,2023-08-29,Snacks,private,Cash,1,50,1,45.0
T0000463,C01791,2023-01-18,Laptop Case,third_party,Cash,1,800,1,800.0
T0000464,C01475,2024-08-29,Toothpaste,third_party,Card,2,80,0,144.0
T0000465,C01072,2020-03-05,Soap,third_party,Card,15,40,1,600.0
T0000466,C00432,2021-03-27,Oil,third_party,Cash,2,200,0,400.0
T0000467,C01699,2024-02-09,Chair,private,Cash,1,1500,1,1350.0
T0000468,C00012,2024-04-24,Toothpaste,third_party,Cash,1,80,1,80.0
T0000469,C00126,2023-01-29,Earphones,third_party,Card,1,600,0,600.0
T0000470,C00029,2024-02-20,Soap,private,Card,3,40,1,120.0
T0000471,C01571,2020-06-14,C-Type Cable,third_party,UPI/Wallet,1,300,0,270.0
T0000472,C00313,2023-07-15,Snacks,third_party,Card,1,50,0,45.0
T0000473,C01070,2020-05-02,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0000474,C01510,2022-12-02,Earphones,third_party,Cash,1,600,0,600.0
T0000475,C00444,2023-10-22,Snacks,third_party,Cash,2,50,0,100.0
T0000476,C00001,2024-03-23,Oil,private,Cash,15,200,1,3000.0
T0000477,C00967,2022-12-23,Oil,private,Cash,3,200,1,600.0
T0000478,C00790,2023-07-20,Chair,third_party,Card,3,1500,0,4500.0
T0000479,C01725,2023-05-28,Soap,third_party,Card,10,40,0,400.0
T0000480,C01148,2024-07-26,Chair,third_party,UPI/Wallet,3,1500,0,4500.0
T0000481,C00892,2024-01-18,Oil,private,Card,5,200,1,1000.0
T0000482,C00438,2022-01-07,Earphones,third_party,Cash,15,600,1,9000.0
T0000483,C01912,2023-07-06,Rice,private,Cash,1,60,0,60.0
T0000484,C00673,2024-03-23,Snacks,third_party,UPI/Wallet,10,50,0,500.0
T0000485,C00069,2023-08-22,Toothpaste,third_party,UPI/Wallet,1,80,1,80.0
T0000486,C00118,2022-12-09,Earphones,third_party,Card,5,600,1,3000.0
T0000487,C00970,2023-09-14,Laptop Case,third_party,Cash,1,800,0,800.0
T0000488,C00363,2024-07-31,Shampoo,private,Cash,3,120,0,360.0
T0000489,C01456,2023-12-28,Rice,private,Card,5,60,0,300.0
T0000490,C01511,2021-06-03,Rice,private,Card,2,60,0,120.0
T0000491,C01202,2021-12-28,Oil,third_party,Card,10,200,1,2000.0
T0000492,C01372,2024-07-18,Rice,private,UPI/Wallet,3,60,0,180.0
T0000493,C00172,2023-09-27,Shampoo,third_party,Cash,1,120,1,108.0
T0000494,C01530,2024-01-29,Rice,private,Cash,1,60,1,60.0
T0000495,C01713,2022-10-27,Snacks,third_party,Cash,1,50,0,45.0
T0000496,C00177,2022-12-26,Shampoo,private,Cash,2,120,0,240.0
T0000497,C00446,2023-02-26,Oil,third_party,Cash,5,200,1,1000.0
T0000498,C01316,2023-08-30,Soap,third_party,Card,2,40,0,80.0
T0000499,C00588,2024-05-18,Shampoo,private,Card,1,120,0,120.0
T0000500,C00559,2023-07-14,Soap,private,UPI/Wallet,1,40,1,40.0
T0000501,C01004,2023-06-17,Oil,third_party,UPI/Wallet,1,200,1,200.0
T0000502,C01408,2023-12-05,Shampoo,private,Card,3,120,0,360.0
T0000503,C00432,2023-07-07,C-Type Cable,private,Card,3,300,0,900.0
T0000504,C01984,2024-08-02,Laptop Case,third_party,Card,2,800,0,1600.0
T0000505,C00432,2023-02-10,Toothpaste,private,Cash,1,80,0,80.0
T0000506,C00957,2024-07-08,Earphones,private,UPI/Wallet,1,600,0,600.0
T0000507,C00215,2023-10-07,Oil,third_party,Card,1,200,1,200.0
T0000508,C01327,2023-01-31,Snacks,private,Cash,1,50,1,50.0
T0000509,C01541,2022-07-21,Rice,third_party,UPI/Wallet,2,60,1,120.0
T0000510,C00970,2023-01-20,Soap,private,Card,1,40,1,40.0
T0000511,C00615,2023-08-17,Rice,third_party,UPI/Wallet,5,60,0,300.0
T0000512,C01586,2023-12-13,Toothpaste,third_party,Cash,1,80,0,80.0
T0000513,C01889,2023-08-22,Toothpaste,third_party,UPI/Wallet,15,80,0,1200.0
T0000514,C01164,2022-03-28,Shampoo,private,Cash,1,120,0,120.0
T0000515,C01569,2024-02-23,Shampoo,third_party,Cash,1,120,1,108.0
T0000516,C00303,2024-02-13,Soap,third_party,Cash,1,40,0,40.0
T0000517,C00417,2021-07-15,C-Type Cable,private,UPI/Wallet,1,300,1,270.0
T0000518,C00327,2024-07-27,Oil,private,Card,1,200,0,200.0
T0000519,C01369,2022-07-08,C-Type Cable,third_party,Cash,2,300,1,540.0
T0000520,C01563,2022-06-10,Shampoo,third_party,Card,1,120,1,120.0
T0000521,C01094,2024-03-06,Snacks,private,UPI/Wallet,2,50,0,100.0
T0000522,C01247,2020-07-15,Shampoo,third_party,Card,1,120,0,120.0
T0000523,C01540,2024-05-19,C-Type Cable,third_party,Cash,2,300,1,540.0
T0000524,C00433,2024-07-13,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0000525,C00584,2022-11-17,Toothpaste,third_party,Cash,3,80,1,240.0
T0000526,C00864,2024-07-05,Shampoo,private,Cash,2,120,1,240.0
T0000527,C00710,2021-07-05,Snacks,third_party,Cash,1,50,0,50.0
T0000528,C01177,2024-03-26,Laptop Case,third_party,Card,1,800,1,800.0
T0000529,C00112,2021-08-14,Toothpaste,third_party,Cash,2,80,1,160.0
T0000530,C01600,2023-11-19,Chair,third_party,Card,3,1500,0,4500.0
T0000531,C00869,2023-06-19,Laptop Case,third_party,Cash,5,800,0,3600.0
T0000532,C01942,2023-03-11,Earphones,private,UPI/Wallet,1,600,1,600.0
T0000533,C00952,2023-11-27,Toothpaste,private,Card,5,80,1,360.0
T0000534,C01228,2024-08-27,Oil,private,Card,1,200,0,200.0
T0000535,C00367,2023-11-11,Toothpaste,third_party,Card,1,80,1,80.0
T0000536,C01221,2023-01-30,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0000537,C00173,2023-03-12,Laptop Case,private,UPI/Wallet,2,800,1,1600.0
T0000538,C00563,2024-07-18,Oil,third_party,Cash,2,200,1,360.0
T0000539,C00669,2024-01-31,Oil,private,UPI/Wallet,2,200,0,400.0
T0000540,C01486,2024-04-08,Snacks,private,Card,2,50,1,100.0
T0000541,C00377,2023-06-03,Toothpaste,third_party,Cash,2,80,1,160.0
T0000542,C01626,2023-05-13,Soap,third_party,UPI/Wallet,15,40,0,600.0
T0000543,C00101,2023-05-20,Oil,third_party,Card,1,200,1,200.0
T0000544,C01594,2024-01-08,Shampoo,private,UPI/Wallet,2,120,1,240.0
T0000545,C01389,2023-10-02,Toothpaste,private,Cash,1,80,1,80.0
T0000546,C00563,2023-03-14,Toothpaste,third_party,UPI/Wallet,3,80,1,216.0
T0000547,C00461,2023-05-22,Rice,third_party,UPI/Wallet,1,60,1,60.0
T0000548,C01248,2023-09-05,Chair,third_party,Card,2,1500,1,3000.0
T0000549,C01143,2024-06-26,Rice,private,Card,1,60,0,60.0
T0000550,C01521,2022-05-17,Chair,private,UPI/Wallet,2,1500,1,3000.0
T0000551,C00067,2023-05-16,Earphones,third_party,UPI/Wallet,2,600,1,1080.0
T0000552,C01532,2022-05-15,Laptop Case,third_party,Card,1,800,1,800.0
T0000553,C00061,2023-08-01,Shampoo,third_party,Card,1,120,1,120.0
T0000554,C01567,2022-10-15,Rice,third_party,UPI/Wallet,1,60,1,60.0
T0000555,C00769,2021-11-30,Laptop Case,private,Cash,2,800,0,1600.0
T0000556,C00433,2023-04-07,Snacks,third_party,Cash,1,50,1,50.0
T0000557,C00721,2023-10-20,Soap,third_party,Card,1,40,1,40.0
T0000558,C01361,2020-05-27,Oil,third_party,Cash,1,200,1,200.0
T0000559,C00951,2023-08-24,Toothpaste,third_party,Cash,1,80,1,80.0
T0000560,C01091,2024-02-16,Oil,third_party,UPI/Wallet,2,200,0,400.0
T0000561,C01338,2024-03-17,C-Type Cable,third_party,UPI/Wallet,1,300,0,300.0
T0000562,C00284,2023-10-05,Earphones,third_party,UPI/Wallet,15,600,1,9000.0
T0000563,C00666,2023-03-14,Earphones,private,Card,1,600,0,600.0
T0000564,C00047,2022-06-05,Earphones,third_party,UPI/Wallet,2,600,0,1200.0
T0000565,C00331,2021-10-20,Chair,third_party,Cash,5,1500,1,7500.0
T0000566,C01887,2022-11-25,Soap,private,Cash,1,40,0,40.0
T0000567,C00941,2023-11-17,Soap,third_party,Cash,1,40,0,40.0
T0000568,C01025,2022-02-12,Snacks,third_party,Cash,3,50,0,150.0
T0000569,C01972,2022-03-04,Snacks,private,UPI/Wallet,1,50,1,50.0
T0000570,C00963,2023-08-16,C-Type Cable,private,Card,1,300,0,300.0
T0000571,C01244,2024-06-28,Laptop Case,third_party,UPI/Wallet,1,800,0,800.0
T0000572,C00816,2023-09-26,Rice,third_party,UPI/Wallet,2,60,1,120.0
T0000573,C00255,2022-01-26,Snacks,private,UPI/Wallet,1,50,0,50.0
T0000574,C00751,2023-11-13,C-Type Cable,third_party,Cash,1,300,1,300.0
T0000575,C00199,2023-11-06,Oil,third_party,UPI/Wallet,1,200,1,200.0
T0000576,C01551,2024-07-08,Toothpaste,private,Card,2,80,1,160.0
T0000577,C01164,2020-03-26,Toothpaste,third_party,Cash,3,80,1,216.0
T0000578,C01803,2024-03-04,Oil,third_party,Card,2,200,0,400.0
T0000579,C00625,2024-08-09,Chair,third_party,Cash,2,1500,0,2700.0
T0000580,C00599,2023-12-29,C-Type Cable,private,Cash,1,300,1,270.0
T0000581,C00025,2024-03-03,Toothpaste,third_party,UPI/Wallet,1,80,1,80.0
T0000582,C01844,2024-02-04,Shampoo,third_party,UPI/Wallet,2,120,1,240.0
T0000583,C00775,2023-04-11,Chair,third_party,Card,5,1500,0,7500.0
T0000584,C00778,2022-01-08,Rice,third_party,Cash,1,60,1,60.0
T0000585,C00308,2024-05-04,Toothpaste,third_party,Cash,2,80,0,160.0
T0000586,C00941,2023-06-29,Earphones,third_party,UPI/Wallet,10,600,0,6000.0
T0000587,C00745,2024-08-29,Rice,third_party,Card,1,60,0,60.0
T0000588,C01970,2023-03-02,Laptop Case,third_party,Cash,1,800,0,800.0
T0000589,C01071,2021-11-14,Soap,private,Cash,3,40,0,120.0
T0000590,C01470,2023-12-21,Chair,private,Card,15,1500,1,20250.0
T0000591,C00390,2022-12-25,Snacks,third_party,Card,1,50,0,50.0
T0000592,C00500,2023-07-18,Earphones,third_party,Cash,1,600,0,600.0
T0000593,C01299,2023-02-12,Snacks,private,Cash,1,50,1,45.0
T0000594,C01111,2024-07-05,Earphones,private,UPI/Wallet,1,600,0,600.0
T0000595,C01764,2021-11-26,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0000596,C01301,2023-10-30,Earphones,third_party,Card,15,600,1,9000.0
T0000597,C01009,2024-01-18,Shampoo,private,Card,1,120,1,120.0
T0000598,C01090,2023-09-19,Soap,private,UPI/Wallet,2,40,1,80.0
T0000599,C00229,2022-06-21,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0000600,C00367,2022-06-29,Snacks,third_party,Cash,2,50,1,100.0
T0000601,C01407,2022-10-13,Laptop Case,third_party,Cash,1,800,0,800.0
T0000602,C01028,2024-06-03,Toothpaste,private,Cash,1,80,1,80.0
T0000603,C00431,2021-07-14,Earphones,third_party,Cash,1,600,1,600.0
T0000604,C01746,2023-02-06,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0000605,C01616,2024-01-15,C-Type Cable,third_party,Card,1,300,1,300.0
T0000606,C01709,2024-08-04,Toothpaste,third_party,UPI/Wallet,1,80,1,80.0
T0000607,C00646,2023-09-28,Chair,private,Card,1,1500,0,1500.0
T0000608,C00828,2022-04-18,Rice,third_party,Cash,1,60,1,60.0
T0000609,C00040,2023-05-22,Soap,private,Card,2,40,1,72.0
T0000610,C00876,2023-08-14,C-Type Cable,private,Cash,1,300,0,300.0
T0000611,C00902,2023-10-16,Toothpaste,private,Card,1,80,1,80.0
T0000612,C01215,2023-07-28,Chair,third_party,UPI/Wallet,10,1500,1,15000.0
T0000613,C01862,2024-05-22,Chair,private,UPI/Wallet,15,1500,1,20250.0
T0000614,C00115,2024-03-15,Oil,private,Card,1,200,0,200.0
T0000615,C01804,2023-12-28,Snacks,private,Card,3,50,0,150.0
T0000616,C01208,2022-10-01,Toothpaste,third_party,Card,1,80,0,80.0
T0000617,C01120,2023-01-13,Toothpaste,third_party,UPI/Wallet,3,80,0,216.0
T0000618,C01577,2023-12-16,Snacks,third_party,UPI/Wallet,2,50,1,100.0
T0000619,C00740,2020-10-19,Chair,third_party,Card,1,1500,1,1500.0
T0000620,C00742,2024-04-02,Oil,private,Card,15,200,1,3000.0
T0000621,C01911,2020-09-18,Rice,private,Card,2,60,1,120.0
T0000622,C01635,2022-02-22,Rice,third_party,UPI/Wallet,1,60,1,54.0
T0000623,C00896,2024-05-10,Rice,third_party,Card,5,60,1,300.0
T0000624,C00684,2023-07-29,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0000625,C01636,2020-12-30,Laptop Case,third_party,Card,1,800,0,800.0
T0000626,C01572,2024-05-24,C-Type Cable,third_party,UPI/Wallet,1,300,0,300.0
T0000627,C00150,2024-02-25,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0000628,C00823,2023-12-15,Earphones,private,Card,2,600,0,1080.0
T0000629,C00661,2021-11-03,C-Type Cable,private,UPI/Wallet,5,300,1,1500.0
T0000630,C01339,2024-05-24,Soap,third_party,Card,1,40,0,36.0
T0000631,C00304,2022-03-24,Soap,private,UPI/Wallet,1,40,0,40.0
T0000632,C01107,2023-12-29,Oil,third_party,Card,1,200,0,200.0
T0000633,C00414,2023-07-09,Toothpaste,private,Cash,15,80,0,1200.0
T0000634,C00056,2022-07-27,Shampoo,third_party,Cash,10,120,1,1080.0
T0000635,C01777,2024-08-11,Soap,third_party,Card,1,40,0,40.0
T0000636,C00780,2023-10-30,Earphones,third_party,Cash,1,600,0,540.0
T0000637,C00430,2022-10-01,Snacks,third_party,Card,2,50,1,100.0
T0000638,C00431,2022-11-02,Snacks,third_party,Card,1,50,0,50.0
T0000639,C00034,2024-05-23,Rice,third_party,Cash,1,60,1,60.0
T0000640,C00635,2022-03-13,Snacks,third_party,Card,3,50,0,150.0
T0000641,C00173,2023-11-25,C-Type Cable,third_party,Card,1,300,1,270.0
T0000642,C01736,2024-01-20,Soap,private,UPI/Wallet,1,40,0,36.0
T0000643,C00963,2022-05-10,Rice,private,UPI/Wallet,3,60,1,180.0
T0000644,C00850,2023-01-21,Shampoo,third_party,UPI/Wallet,1,120,0,120.0
T0000645,C01660,2021-01-08,Shampoo,third_party,Cash,10,120,0,1200.0
T0000646,C00627,2020-12-09,C-Type Cable,third_party,Card,10,300,1,2700.0
T0000647,C00053,2022-01-14,Oil,private,UPI/Wallet,1,200,0,200.0
T0000648,C00096,2023-07-22,Laptop Case,third_party,UPI/Wallet,1,800,0,720.0
T0000649,C00031,2024-07-11,Oil,third_party,Cash,1,200,0,200.0
T0000650,C00952,2021-11-15,C-Type Cable,third_party,Cash,1,300,0,300.0
T0000651,C00962,2024-08-27,Toothpaste,private,Card,2,80,0,160.0
T0000652,C01534,2024-07-21,Earphones,private,Cash,1,600,0,600.0
T0000653,C00169,2023-10-01,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0000654,C00514,2024-01-22,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0000655,C01065,2024-06-04,Laptop Case,third_party,Cash,5,800,1,4000.0
T0000656,C01355,2023-06-23,Shampoo,third_party,Cash,10,120,1,1200.0
T0000657,C01627,2023-05-11,Soap,third_party,UPI/Wallet,1,40,0,40.0
T0000658,C00488,2023-06-08,Shampoo,third_party,Card,1,120,1,120.0
T0000659,C00385,2024-07-22,Earphones,third_party,Card,15,600,1,9000.0
T0000660,C00242,2024-05-19,Toothpaste,third_party,Card,1,80,1,80.0
T0000661,C00382,2022-07-19,Toothpaste,private,UPI/Wallet,5,80,1,400.0
T0000662,C01369,2021-10-06,Oil,third_party,Card,1,200,1,200.0
T0000663,C01976,2023-08-04,Laptop Case,private,Card,1,800,0,720.0
T0000664,C01460,2024-02-03,Toothpaste,private,Card,1,80,1,80.0
T0000665,C01925,2023-04-04,Snacks,third_party,Cash,15,50,1,750.0
T0000666,C01814,2022-09-02,Laptop Case,private,Cash,3,800,0,2160.0
